81,12.137,5.5461,11.9573,1.0
82,12.1331,5.565,11.9574,1.0
83,12.1314,5.5799,11.9578,1.0
84,12.1317,5.5893,11.9578,1.0
85,12.1351,5.6025,11.9579,1.0
86,12.1287,5.3923,11.9579,1.0
87,12.1467,5.5367,11.958,1.0
88,12.1298,5.5839,11.958,1.0
89,12.1624,5.5235,11.9583,1.0
90,12.1568,5.5256,11.9583,1.0
91,12.1274,5.3963,11.9583,1.0
92,12.1754,5.5156,11.9584,1.0
93,12.1297,5.4019,11.9585,1.0
94,12.1485,5.5352,11.9588,1.0
95,12.1377,5.5487,11.9588,1.0
96,12.1408,5.4087,11.9588,1.0
97,12.1342,5.5563,11.9589,1.0
98,12.164,5.5219,11.959,1.0
99,12.1335,5.5583,11.959,1.0
100,12.1407,5.5431,11.9592,1.0
101,12.1374,5.5509,11.9594,1.0
102,12.1337,5.5995,11.9594,1.0
103,12.1278,5.3988,11.9596,1.0
104,12.1384,5.4058,11.9596,1.0
105,12.1267,5.3914,11.9597,1.0
106,12.1275,5.3895,11.9597,1.0
107,12.136,5.5548,11.9597,1.0
108,12.1833,5.5123,11.9598,1.0
109,12.1334,5.5606,11.9598,1.0
110,12.1238,5.3879,11.9598,1.0
111,12.1342,5.4058,11.9599,1.0
112,12.1714,5.5184,11.96,1.0
113,12.1424,5.5416,11.96,1.0
114,12.1334,5.6017,11.96,1.0
115,12.1507,5.5339,11.9601,1.0
116,12.1534,5.5282,11.9603,1.0
117,12.1326,5.574,11.9604,1.0
118,12.1315,5.5869,11.9605,1.0
119,12.1832,5.5145,11.9606,1.0
120,12.1267,5.3937,11.9606,1.0
121,12.1299,5.5705,11.9607,1.0
122,12.1324,5.5758,11.9608,1.0
123,12.1335,5.5833,11.9608,1.0
124,12.155,5.5266,11.9609,1.0
125,12.1402,5.6094,11.9609,1.0
126,12.1667,5.5209,11.9609,1.0
127,12.1341,5.5927,11.961,1.0
128,12.1338,5.563,11.961,1.0
129,12.1604,5.5249,11.961,1.0
130,12.1534,5.5305,11.9611,1.0
131,12.1526,5.5325,11.9612,1.0
132,12.1345,5.5518,11.9612,1.0
133,12.1314,5.5689,11.9613,1.0
134,12.1426,5.4118,11.9614,1.0
135,12.1457,5.5385,11.9615,1.0
136,12.1448,5.5404,11.9615,1.0
137,12.1374,5.5463,11.9615,1.0
138,12.1795,5.5152,11.9616,1.0
139,12.1339,5.595,11.9617,1.0
140,12.1328,5.5672,11.9617,1.0
141,12.174,5.5173,11.9617,1.0
142,12.1334,5.556,11.9618,1.0
143,12.1386,5.5445,11.9618,1.0
144,12.1338,5.5654,11.9619,1.0
145,12.1365,5.3958,11.9619,1.0
146,12.1267,5.3869,11.9619,1.0
147,12.1323,5.5896,11.9622,1.0
148,12.1386,5.6064,11.9622,1.0
149,12.1321,5.5803,11.9623,1.0
150,12.1692,5.5197,11.9624,1.0
151,12.1277,5.3965,11.9624,1.0
152,12.1298,5.402,11.9624,1.0
153,12.1339,5.5973,11.9625,1.0
154,12.1227,5.3874,11.9626,1.0
155,12.1258,5.391,11.9626,1.0
156,12.1573,5.5259,11.9626,1.0
157,12.1401,5.4107,11.9627,1.0
158,12.1239,5.3856,11.9628,1.0
159,12.1334,5.4054,11.9628,1.0
160,12.1272,5.3985,11.9628,1.0
161,12.1256,5.3933,11.9633,1.0
162,12.1411,5.5433,11.9634,1.0
163,12.1252,5.384,11.9634,1.0
164,12.1342,5.5789,11.9635,1.0
165,12.1486,5.5376,11.9636,1.0
166,12.164,5.5243,11.9636,1.0
167,12.1233,5.3786,11.9636,1.0
168,12.1196,5.3769,11.9637,1.0
169,12.1496,5.5357,11.9637,1.0
170,12.1389,5.5493,11.9638,1.0
171,12.1257,5.3956,11.9642,1.0
172,12.133,5.3897,11.9643,1.0
173,12.1447,5.415,11.9643,1.0
174,12.1352,5.5591,11.9644,1.0
175,12.1301,5.3861,11.9644,1.0
176,12.1487,5.4168,11.9644,1.0
177,12.1362,5.3934,11.9645,1.0
178,12.143,5.613,11.9645,1.0
179,12.1225,5.3827,11.9645,1.0
180,12.1381,5.4098,11.9645,1.0
181,12.1344,5.561,11.9646,1.0
182,12.1661,5.5229,11.9648,1.0
183,12.122,5.3848,11.9648,1.0
184,12.1169,5.3757,11.9648,1.0
185,12.194,5.5125,11.9648,1.0
186,12.1781,5.5168,11.9648,1.0
187,12.1726,5.519,11.9649,1.0
188,12.1226,5.3942,11.9649,1.0
189,12.1277,5.3828,11.9649,1.0
190,12.1238,5.3811,11.9649,1.0
191,12.1334,5.5744,11.9649,1.0
192,12.1391,5.5517,11.9649,1.0
193,12.1243,5.3904,11.9649,1.0
194,12.195,5.5107,11.965,1.0
195,12.1287,5.4015,11.965,1.0
196,12.1315,5.5689,11.9651,1.0
197,12.1215,5.3869,11.9651,1.0
198,12.1342,5.5836,11.9652,1.0
199,12.1321,5.4048,11.9653,1.0
200,12.1419,5.4138,11.9653,1.0
201,12.1259,5.3979,11.9653,1.0
202,12.144,5.5423,11.9654,1.0
203,12.1239,5.3925,11.9654,1.0
204,12.1332,5.5761,11.9654,1.0
205,12.1843,5.515,11.9655,1.0
206,12.1523,5.5346,11.9655,1.0
207,12.1345,5.5634,11.9655,1.0
208,12.136,5.6006,11.9655,1.0
209,12.1853,5.5132,11.9656,1.0
210,12.155,5.5289,11.9656,1.0
211,12.1533,5.5328,11.9656,1.0
212,12.1209,5.3798,11.9658,1.0
213,12.1204,5.3704,11.9658,1.0
214,12.134,5.5654,11.9658,1.0
215,12.1355,5.4086,11.9658,1.0
216,12.1202,5.3817,11.966,1.0
217,12.1341,5.5858,11.966,1.0
218,12.1315,5.5712,11.966,1.0
219,12.1905,5.5132,11.966,1.0
220,12.1333,5.5878,11.9661,1.0
221,12.1456,5.5408,11.9662,1.0
222,12.1387,5.5561,11.9662,1.0
223,12.1572,5.5258,11.9662,1.0
224,12.1334,5.5675,11.9662,1.0
225,12.1355,5.5934,11.9662,1.0
226,12.1467,5.539,11.9663,1.0
227,12.1327,5.5898,11.9663,1.0
228,12.1171,5.369,11.9663,1.0
229,12.1194,5.3745,11.9664,1.0
230,12.1387,5.5468,11.9665,1.0
231,12.1156,5.3729,11.9665,1.0
232,12.1203,5.3727,11.9665,1.0
233,12.1621,5.5257,11.9665,1.0
234,12.1361,5.5526,11.9665,1.0
235,12.1148,5.3748,11.9665,1.0
236,12.1203,5.3932,11.9665,1.0
237,12.1191,5.3858,11.9665,1.0
238,12.1302,5.3816,11.9666,1.0
239,12.1234,5.3763,11.9666,1.0
240,12.1265,5.4005,11.9667,1.0
241,12.1552,5.5313,11.9667,1.0
242,12.1296,5.4037,11.9667,1.0
243,12.118,5.3785,11.9668,1.0
244,12.1571,5.5276,11.9668,1.0
245,12.1328,5.4074,11.9668,1.0
246,12.1225,5.3896,11.9669,1.0
247,12.1347,5.5565,11.9669,1.0
248,12.1246,5.3745,11.9669,1.0
249,12.14,5.5452,11.967,1.0
250,12.1239,5.3971,11.9671,1.0
251,12.1171,5.3712,11.9671,1.0
252,12.1399,5.4128,11.9671,1.0
253,12.1426,5.6106,11.9671,1.0
254,12.1263,5.4023,11.9672,1.0
255,12.1206,5.3842,11.9672,1.0
256,12.1693,5.5221,11.9672,1.0
257,12.1814,5.516,11.9672,1.0
258,12.122,5.3916,11.9673,1.0
259,12.1357,5.5958,11.9673,1.0
260,12.1178,5.3807,11.9674,1.0
261,12.1296,5.406,11.9675,1.0
262,12.1351,5.5978,11.9676,1.0
263,12.1763,5.5183,11.9677,1.0
264,12.1197,5.3883,11.9679,1.0
265,12.1149,5.368,11.9679,1.0
266,12.1646,5.5245,11.968,1.0
267,12.1134,5.3719,11.968,1.0
268,12.1168,5.3848,11.968,1.0
269,12.1324,5.585,11.9681,1.0
270,12.1143,5.37,11.9681,1.0
271,12.1288,5.3787,11.9682,1.0
272,12.1503,5.536,11.9682,1.0
273,12.1478,5.4187,11.9682,1.0
274,12.1441,5.417,11.9683,1.0
275,12.1237,5.4011,11.9683,1.0
276,12.1422,5.5438,11.9683,1.0
277,12.1345,5.5814,11.9684,1.0
278,12.1214,5.396,11.9684,1.0
279,12.1714,5.5207,11.9684,1.0
280,12.1268,5.3733,11.9684,1.0
281,12.1185,5.3924,11.9684,1.0
282,12.1355,5.5795,11.9685,1.0
283,12.1268,5.4048,11.9685,1.0
284,12.1939,5.5124,11.9685,1.0
285,12.1413,5.6076,11.9686,1.0
286,12.1194,5.3905,11.9686,1.0
287,12.1241,5.3698,11.9686,1.0
288,12.1161,5.3776,11.9686,1.0
289,12.1353,5.3862,11.9687,1.0
290,12.1166,5.387,11.9687,1.0
291,12.1133,5.3741,11.9688,1.0
292,12.1155,5.3796,11.9688,1.0
293,12.1248,5.3997,11.9688,1.0
294,12.1379,5.412,11.9689,1.0
295,12.1409,5.4156,11.969,1.0
296,12.1386,5.3899,11.969,1.0
297,12.1186,5.3628,11.9691,1.0
298,12.1526,5.4208,11.9691,1.0
299,12.1339,5.5746,11.9692,1.0
300,12.1174,5.3668,11.9695,1.0
301,12.1153,5.3613,11.9695,1.0
302,12.1482,5.4212,11.9695,1.0
303,12.1187,5.3947,11.9695,1.0
304,12.1526,5.5348,11.9696,1.0
305,12.1357,5.5616,11.9696,1.0
306,12.1337,5.5764,11.9697,1.0
307,12.141,5.5502,11.9697,1.0
308,12.1349,5.5839,11.9697,1.0
309,12.1349,5.5636,11.9697,1.0
310,12.1121,5.369,11.9697,1.0
311,12.1448,5.4196,11.9698,1.0
312,12.1342,5.5655,11.9698,1.0
313,12.1194,5.3837,11.9698,1.0
314,12.138,5.4143,11.9699,1.0
315,12.1351,5.4107,11.9699,1.0
316,12.1132,5.3672,11.97,1.0
317,12.1513,5.5388,11.97,1.0
318,12.1327,5.5695,11.9701,1.0
319,12.115,5.384,11.9701,1.0
320,12.1173,5.3896,11.9702,1.0
321,12.1217,5.4002,11.9702,1.0
322,12.1143,5.386,11.9702,1.0
323,12.1542,5.5332,11.9703,1.0
324,12.1152,5.3636,11.9703,1.0
325,12.146,5.5409,11.9703,1.0
326,12.1316,5.4092,11.9703,1.0
327,12.1372,5.56,11.9703,1.0
328,12.1278,5.4075,11.9704,1.0
329,12.141,5.5525,11.9705,1.0
330,12.1348,5.4129,11.9705,1.0
331,12.1224,5.369,11.9706,1.0
332,12.1146,5.3656,11.9706,1.0
333,12.1121,5.3713,11.9706,1.0
334,12.1135,5.3788,11.9707,1.0
335,12.1681,5.5238,11.9707,1.0
336,12.1253,5.4041,11.9708,1.0
337,12.1162,5.3936,11.9708,1.0
338,12.1171,5.3917,11.9708,1.0
339,12.1581,5.5262,11.9709,1.0
340,12.1582,5.4233,11.9709,1.0
341,12.1402,5.5452,11.971,1.0
342,12.1325,5.3781,11.971,1.0
343,12.1458,5.5432,11.971,1.0
344,12.175,5.52,11.971,1.0
345,12.1478,5.5395,11.9712,1.0
346,12.1234,5.3991,11.9712,1.0
347,12.133,5.5719,11.9712,1.0
348,12.1346,5.5884,11.9712,1.0
349,12.1123,5.3623,11.9712,1.0
350,12.1424,5.4186,11.9713,1.0
351,12.125,5.4062,11.9713,1.0
352,12.115,5.3771,11.9713,1.0
353,12.1119,5.3735,11.9713,1.0
354,12.1864,5.516,11.9713,1.0
355,12.1539,5.4237,11.9713,1.0
356,12.1873,5.5141,11.9713,1.0
357,12.1202,5.3658,11.9715,1.0
358,12.1403,5.5568,11.9715,1.0
359,12.1383,5.6016,11.9715,1.0
360,12.1135,5.3605,11.9716,1.0
361,12.132,5.4116,11.9716,1.0
362,12.1389,5.417,11.9716,1.0
363,12.1352,5.4153,11.9717,1.0
364,12.1194,5.3992,11.9717,1.0
365,12.1415,5.6054,11.9718,1.0
366,12.1343,5.5906,11.9718,1.0
367,12.1247,5.4083,11.9718,1.0
368,12.1176,5.3828,11.9718,1.0
369,12.1185,5.3604,11.9719,1.0
370,12.1151,5.3886,11.9719,1.0
371,12.1575,5.5301,11.9719,1.0
372,12.1815,5.5184,11.972,1.0
373,12.1287,5.4101,11.972,1.0
374,12.1375,5.5943,11.972,1.0
375,12.1106,5.3684,11.9721,1.0
376,12.1357,5.5685,11.9721,1.0
377,12.1133,5.3832,11.9721,1.0
378,12.1111,5.3777,11.9721,1.0
379,12.1929,5.5143,11.9721,1.0
380,12.157,5.5321,11.9722,1.0
381,12.1125,5.3646,11.9722,1.0
382,12.1353,5.5794,11.9722,1.0
383,12.1229,5.403,11.9722,1.0
384,12.1706,5.5226,11.9722,1.0
385,12.1222,5.405,11.9723,1.0
386,12.1117,5.3665,11.9723,1.0
387,12.1589,5.5284,11.9724,1.0
388,12.1644,5.5267,11.9724,1.0
389,12.116,5.3571,11.9724,1.0
390,12.1127,5.3852,11.9724,1.0
391,12.1208,5.398,11.9724,1.0
392,12.1259,5.366,11.9725,1.0
393,12.1141,5.3927,11.9725,1.0
394,12.1384,5.5536,11.9726,1.0
395,12.151,5.5363,11.9726,1.0
396,12.132,5.3733,11.9726,1.0
397,12.1411,5.548,11.9727,1.0
398,12.1166,5.3979,11.9727,1.0
399,12.1154,5.3591,11.9727,1.0
400,12.1592,5.4261,11.9727,1.0
401,12.1374,5.5966,11.9727,1.0
402,12.1324,5.4141,11.9728,1.0
403,12.1367,5.5986,11.9729,1.0
404,12.1149,5.3816,11.9729,1.0
405,12.1176,5.3965,11.973,1.0
406,12.1199,5.4016,11.973,1.0
407,12.1524,5.5347,11.9732,1.0
408,12.1222,5.4073,11.9732,1.0
409,12.1109,5.3708,11.9732,1.0
410,12.1156,5.3911,11.9732,1.0
411,12.1131,5.3763,11.9733,1.0
412,12.1481,5.6154,11.9734,1.0
413,12.1107,5.3616,11.9734,1.0
414,12.1293,5.4127,11.9734,1.0
415,12.1129,5.3876,11.9734,1.0
416,12.1141,5.395,11.9734,1.0
417,12.1728,5.5213,11.9735,1.0
418,12.121,5.3593,11.9735,1.0
419,12.184,5.5172,11.9735,1.0
420,12.1382,5.3829,11.9736,1.0
421,12.1196,5.4038,11.9736,1.0
422,12.1105,5.3729,11.9736,1.0
423,12.1138,5.3967,11.9737,1.0
424,12.1665,5.5254,11.9737,1.0
425,12.1119,5.3803,11.9737,1.0
426,12.144,5.5446,11.9738,1.0
427,12.1137,5.3561,11.9739,1.0
428,12.112,5.3599,11.9739,1.0
429,12.1243,5.363,11.9739,1.0
430,12.1363,5.5822,11.974,1.0
431,12.1171,5.4004,11.9741,1.0
432,12.1459,5.6121,11.9741,1.0
433,12.1093,5.3769,11.9741,1.0
434,12.1356,5.5639,11.9741,1.0
435,12.1133,5.3581,11.9743,1.0
436,12.1107,5.3639,11.9743,1.0
437,12.1117,5.3825,11.9743,1.0
438,12.1108,5.3844,11.9743,1.0
439,12.1113,5.3937,11.9744,1.0
440,12.1354,5.5753,11.9745,1.0
441,12.119,5.3561,11.9745,1.0
442,12.1265,5.4114,11.9745,1.0
443,12.1123,5.3919,11.9745,1.0
444,12.1153,5.3545,11.9746,1.0
445,12.1296,5.4151,11.9746,1.0
446,12.137,5.5622,11.9747,1.0
447,12.145,5.422,11.9747,1.0
448,12.1466,5.5412,11.9747,1.0
449,12.1435,5.6087,11.9747,1.0
450,12.1796,5.5198,11.9747,1.0
451,12.1096,5.3679,11.9748,1.0
452,12.1556,5.6235,11.9749,1.0
453,12.1093,5.3791,11.9749,1.0
454,12.1136,5.3902,11.9749,1.0
455,12.1356,5.5662,11.975,1.0
456,12.1527,5.6199,11.975,1.0
457,12.1263,5.4136,11.9751,1.0
458,12.1278,5.3691,11.9751,1.0
459,12.1111,5.3754,11.9751,1.0
460,12.1365,5.5846,11.9751,1.0
461,12.1339,5.4171,11.9751,1.0
462,12.1554,5.5337,11.9752,1.0
463,12.1376,5.378,11.9752,1.0
464,12.1108,5.3662,11.9752,1.0
465,12.1145,5.3993,11.9753,1.0
466,12.1494,5.424,11.9753,1.0
467,12.1109,5.3867,11.9753,1.0
468,12.1235,5.4101,11.9753,1.0
469,12.1343,5.5702,11.9754,1.0
470,12.1422,5.553,11.9754,1.0
471,12.1356,5.5773,11.9754,1.0
472,12.1086,5.372,11.9756,1.0
473,12.1208,5.4066,11.9756,1.0
474,12.1084,5.3833,11.9757,1.0
475,12.1532,5.5396,11.9757,1.0
476,12.1412,5.5457,11.9757,1.0
477,12.1118,5.3552,11.9757,1.0
478,12.1179,5.4031,11.9757,1.0
479,12.1126,5.3533,11.9757,1.0
480,12.1096,5.3702,11.9757,1.0
481,12.1102,5.3591,11.9758,1.0
482,12.1468,5.5437,11.9758,1.0
483,12.1424,5.4208,11.9759,1.0
484,12.1487,5.5399,11.9759,1.0
485,12.1393,5.5609,11.976,1.0
486,12.1122,5.396,11.976,1.0
487,12.1386,5.4192,11.976,1.0
488,12.1096,5.3611,11.9761,1.0
489,12.1438,5.5515,11.9762,1.0
490,12.1342,5.5725,11.9762,1.0
491,12.1699,5.5246,11.9762,1.0
492,12.1207,5.4089,11.9764,1.0
493,12.1414,5.5573,11.9764,1.0
494,12.1119,5.3981,11.9764,1.0
495,12.1116,5.3574,11.9764,1.0
496,12.1361,5.589,11.9764,1.0
497,12.1105,5.3911,11.9765,1.0
498,12.1592,5.5286,11.9765,1.0
499,12.1079,5.3763,11.9765,1.0
500,12.1102,5.3818,11.9766,1.0
501,12.1152,5.3499,11.9767,1.0
502,12.1408,5.5594,11.9767,1.0
503,12.1073,5.3783,11.9767,1.0
504,12.1099,5.3931,11.9768,1.0
505,12.1117,5.3893,11.9768,1.0
506,12.1714,5.523,11.9768,1.0
507,12.1516,5.5366,11.977,1.0
508,12.1604,5.5272,11.977,1.0
509,12.1581,5.5327,11.9771,1.0
510,12.1245,5.4128,11.9771,1.0
511,12.1352,5.4199,11.9772,1.0
512,12.106,5.3823,11.9772,1.0
513,12.1149,5.352,11.9772,1.0
514,12.109,5.3654,11.9772,1.0
515,12.1195,5.3518,11.9772,1.0
516,12.1083,5.3673,11.9773,1.0
517,12.1367,5.5801,11.9773,1.0
518,12.11,5.3635,11.9774,1.0
519,12.1258,5.3591,11.9774,1.0
520,12.1094,5.386,11.9775,1.0
521,12.1393,5.4218,11.9775,1.0
522,12.1191,5.3539,11.9776,1.0
523,12.1098,5.3748,11.9776,1.0
524,12.1595,5.531,11.9776,1.0
525,12.1659,5.5274,11.9777,1.0
526,12.1398,5.5543,11.9777,1.0
527,12.1836,5.5193,11.9778,1.0
528,12.1071,5.3714,11.9778,1.0
529,12.1163,5.4024,11.9779,1.0
530,12.1101,5.3545,11.9779,1.0
531,12.1781,5.5214,11.9779,1.0
532,12.1894,5.5173,11.978,1.0
533,12.1322,5.4186,11.978,1.0
534,12.1128,5.3488,11.978,1.0
535,12.1111,5.3526,11.978,1.0
536,12.1086,5.3584,11.978,1.0
537,12.1535,5.5352,11.9781,1.0
538,12.1082,5.3696,11.9781,1.0
539,12.1399,5.5954,11.9781,1.0
540,12.1562,5.427,11.9782,1.0
541,12.1121,5.3508,11.9782,1.0
542,12.1388,5.588,11.9782,1.0
543,12.1196,5.4061,11.9782,1.0
544,12.143,5.5488,11.9783,1.0
545,12.1095,5.3883,11.9784,1.0
546,12.1081,5.3604,11.9784,1.0
547,12.1413,5.603,11.9784,1.0
548,12.1191,5.4081,11.9785,1.0
549,12.1084,5.381,11.9786,1.0
550,12.1088,5.3903,11.9786,1.0
551,12.1385,5.5698,11.9787,1.0
552,12.1444,5.424,11.9787,1.0
553,12.1375,5.592,11.9787,1.0
554,12.1391,5.5586,11.9788,1.0
555,12.1104,5.3974,11.9788,1.0
556,12.1958,5.5156,11.9788,1.0
557,12.1447,5.6069,11.9788,1.0
558,12.1068,5.3644,11.9788,1.0
559,12.1145,5.3473,11.9789,1.0
560,12.1374,5.5827,11.9789,1.0
561,12.1103,5.3568,11.9789,1.0
562,12.1304,5.3634,11.979,1.0
563,12.1115,5.3956,11.979,1.0
564,12.14,5.5978,11.979,1.0
565,12.1225,5.412,11.979,1.0
566,12.1681,5.5261,11.979,1.0
567,12.1068,5.3758,11.9792,1.0
568,12.1043,5.3815,11.9792,1.0
569,12.1457,5.5454,11.9793,1.0
570,12.1488,5.426,11.9793,1.0
571,12.1298,5.4175,11.9794,1.0
572,12.1078,5.374,11.9794,1.0
573,12.1188,5.3492,11.9794,1.0
574,12.1368,5.3708,11.9794,1.0
575,12.1749,5.5223,11.9794,1.0
576,12.1089,5.3926,11.9795,1.0
577,12.116,5.3457,11.9796,1.0
578,12.125,5.3565,11.9796,1.0
579,12.1396,5.5999,11.9796,1.0
580,12.1194,5.4106,11.9797,1.0
581,12.1069,5.3667,11.9797,1.0
582,12.1078,5.3853,11.9798,1.0
583,12.1066,5.3779,11.9798,1.0
584,12.1532,5.4279,11.9798,1.0
585,12.1377,5.5648,11.98,1.0
586,12.1084,5.3537,11.98,1.0
587,12.1146,5.4016,11.98,1.0
588,12.1177,5.4053,11.9801,1.0
589,12.1387,5.563,11.9801,1.0
590,12.1431,5.5535,11.9801,1.0
591,12.1089,5.3631,11.9801,1.0
592,12.1345,5.3676,11.9802,1.0
593,12.1075,5.3875,11.9803,1.0
594,12.1112,5.3481,11.9803,1.0
595,12.1067,5.3689,11.9803,1.0
596,12.154,5.54,11.9803,1.0
597,12.1485,5.5421,11.9803,1.0
598,12.1371,5.5872,11.9803,1.0
599,12.1105,5.3501,11.9804,1.0
600,12.1173,5.4073,11.9805,1.0
601,12.157,5.5344,11.9806,1.0
602,12.1357,5.5708,11.9806,1.0
603,12.107,5.3895,11.9806,1.0
604,12.1124,5.3464,11.9806,1.0
605,12.1132,5.3445,11.9806,1.0
606,12.11,5.3521,11.9807,1.0
607,12.1062,5.3709,11.9807,1.0
608,12.1497,5.5404,11.9807,1.0
609,12.1067,5.3803,11.9808,1.0
610,12.1876,5.5188,11.9809,1.0
611,12.1378,5.5672,11.9809,1.0
612,12.1376,5.3735,11.981,1.0
613,12.1057,5.373,11.981,1.0
614,12.1382,5.5766,11.981,1.0
615,12.1077,5.358,11.981,1.0
616,12.107,5.3599,11.9811,1.0
617,12.1388,5.5856,11.9811,1.0
618,12.1274,5.3553,11.9811,1.0
619,12.1053,5.3637,11.9811,1.0
620,12.1405,5.5615,11.9811,1.0
621,12.1485,5.5444,11.9811,1.0
622,12.1423,5.4254,11.9812,1.0
623,12.1278,5.4166,11.9812,1.0
624,12.1172,5.4096,11.9813,1.0
625,12.1215,5.3482,11.9813,1.0
626,12.1462,5.4271,11.9814,1.0
627,12.1057,5.3844,11.9814,1.0
628,12.1091,5.3563,11.9815,1.0
629,12.1102,5.3951,11.9815,1.0
630,12.138,5.5784,11.9815,1.0
631,12.1094,5.397,11.9815,1.0
632,12.131,5.4203,11.9815,1.0
633,12.1386,5.4237,11.9815,1.0
634,12.1417,5.4274,11.9815,1.0
635,12.1826,5.5212,11.9815,1.0
636,12.1349,5.4221,11.9815,1.0
637,12.1358,5.5732,11.9816,1.0
638,12.1428,5.5579,11.9816,1.0
639,12.1636,5.4303,11.9816,1.0
640,12.138,5.4257,11.9817,1.0
641,12.1526,5.537,11.9818,1.0
642,12.1065,5.3529,11.9818,1.0
643,12.1031,5.381,11.9819,1.0
644,12.1719,5.5255,11.9819,1.0
645,12.107,5.3622,11.9819,1.0
646,12.1057,5.3753,11.9819,1.0
647,12.1592,5.5331,11.9819,1.0
648,12.1277,5.4188,11.982,1.0
649,12.1158,5.4044,11.982,1.0
650,12.1404,5.5545,11.9821,1.0
651,12.1439,5.5469,11.9821,1.0
652,12.1472,5.6104,11.9821,1.0
653,12.113,5.4009,11.9822,1.0
654,12.1249,5.4153,11.9822,1.0
655,12.1348,5.4243,11.9823,1.0
656,12.1053,5.3774,11.9823,1.0
657,12.1157,5.3433,11.9823,1.0
658,12.1056,5.3662,11.9823,1.0
659,12.1844,5.5197,11.9824,1.0
660,12.1384,5.5901,11.9825,1.0
661,12.1512,5.4293,11.9825,1.0
662,12.108,5.3923,11.9825,1.0
663,12.1059,5.3868,11.9825,1.0
664,12.105,5.3681,11.9825,1.0
665,12.1156,5.4066,11.9826,1.0
666,12.1609,5.5316,11.9827,1.0
667,12.1599,5.431,11.9827,1.0
668,12.1624,5.5282,11.9827,1.0
669,12.1116,5.3438,11.9828,1.0
670,12.1467,5.5528,11.9828,1.0
671,12.1315,5.4228,11.9828,1.0
672,12.1672,5.528,11.9828,1.0
673,12.1151,5.4086,11.9829,1.0
674,12.1038,5.3722,11.9829,1.0
675,12.1737,5.5241,11.9829,1.0
